Favorite,Id,Coin,Buy,Price,1h,24h,7d,30d,Volume in 24h,MarketCapitalization,FDV,FDVCapitalization,VariationGraph
,,Welle  WELLE,,"R$ 0,005478",0.1%,1.2%,1.4%,1.7%,"R$ 316,13",-,R$ 109.563.625,,
,,Surveyor DAO  SURV,,"R$ 0,01053",-,-,-,-,"R$ 305,01",-,R$ 263.163,,
,,Tochi Base  TOCHI,,"R$ 0,094281",0.5%,2.9%,14.4%,27.2%,"R$ 314,68",-,"R$ 42.805,26",,
,,Le Meow  LEMEOW,,"R$ 0,00003593",-,-,-,-,"R$ 323,48",-,"R$ 35.930,62",,
,,its as shrimple as that  SHRIMPLE,,"R$ 0,0005078",-,-,-,-,"R$ 333,58",-,"R$ 50.768,13",,
,,BaseAI  BASEAI,,"R$ 0,002518",1.2%,11.6%,17.2%,19.2%,"R$ 311,92",-,R$ 251.803,,
,,Splash  SPLASH,,"R$ 0,4029",-,-,-,-,"R$ 339,26",-,R$ 40.285.820,,
,,Opyn Squeeth  OSQTH,,"R$ 297,63",-,-,-,-,"R$ 331,34",-,R$ 1.612.572,,
,,Ink Fantom  INK,,"R$ 1,75",-,4.6%,8.2%,5.3%,"R$ 311,45",-,R$ 175.377,,
,,Tales of meme  TOME,,"R$ 0,051293",-,-,-,-,"R$ 298,81",-,"R$ 12.930,54",,
,,Afrix  AFX,,"R$ 0,001675",-,-,-,-,"R$ 296,32",-,R$ 1.289.825,,
,,Karen Hates You  KAREN,,"R$ 0,00002374",-,-,-,-,"R$ 304,97",-,"R$ 23.737,42",,
,,Satoshi Cash Network  SCASH,,"R$ 0,03984",0.0%,5.3%,13.4%,38.7%,"R$ 310,77",-,"R$ 38.972,75",,
,,LuckyToad  TOAD,,"R$ 0,001976",-,-,-,-,"R$ 303,77",-,R$ 1.976.101,,
,,POTDOG  POTDOG,,"R$ 0,00001828",-,-,-,-,"R$ 305,96",-,"R$ 18.277,28",,
,,Bodge  BODGE,,"R$ 0,00005211",-,-,-,-,"R$ 303,82",-,"R$ 40.533,79",,
,,ioTube Bridged XNET (IoTeX)  XNET,,"R$ 0,1261",0.0%,6.6%,12.3%,26.5%,"R$ 306,04",-,"R$ 71.835,67",,
,,Prophet  PROPHT,,"R$ 0,1018",-,-,-,-,"R$ 305,70",-,R$ 122.158,,
,,Fooday  FOOD,,"R$ 0,05185",-,-,-,-,"R$ 306,15",-,R$ 112.052,,
,,SunnySideUp  SSU,,"R$ 0,005717",0.1%,9.0%,2.0%,7.8%,"R$ 305,37",-,"R$ 5.716,18",,
,,GOD Coin  GOD,,"R$ 0,062984",-,-,-,-,"R$ 298,37",-,R$ 232.064,,
,,Clippy  CLIPPY,,"R$ 0,0001026",1.2%,11.4%,0.2%,5.3%,"R$ 302,64",-,"R$ 46.071,97",,
,,DINU  DINU,,"R$ 0,00004654",0.9%,0.8%,32.7%,32.4%,"R$ 302,75",-,"R$ 46.750,60",,
,,ArcherSwap Hunter  HUNT,,"R$ 0,2049",1.7%,1.6%,2.3%,20.4%,"R$ 302,42",-,R$ 205.335,,
,,cCOMP  CCOMP,,"R$ 27,22",-,-,-,-,"R$ 476,49",-,R$ 27.601.586,,
,,CRAZY FROG  FROG,,"R$ 0,056883",-,-,-,-,"R$ 291,89",-,"R$ 47.491,92",,
,,SolTracker  TRACKER,,"R$ 0,056664",-,-,-,-,"R$ 291,01",-,"R$ 6.495,21",,
,,Magic Internet Money (Moonriver)  MIM,,"R$ 5,95",0.8%,2.7%,3.0%,1.8%,"R$ 300,73",-,R$ 2.815.516,,
,,Dog Collar  COLLAR,,"R$ 0,081128",-,-,-,-,"R$ 295,42",-,R$ 1.128.064,,
,,CAVIAR  CAVIAR,,"R$ 0,006095",1.9%,4.2%,23.8%,29.1%,"R$ 299,96",-,R$ 6.095.351,,
,,ShadowTokens Bridged WBNB (Elastos Smart Chain)  WBNB,,"R$ 3.291,77",-,-,-,-,"R$ 317,54",-,"R$ 22.468,50",,
,,Baby Troll  BABYTROLL,,"R$ 0,0121913",0.2%,10.6%,3.0%,42.6%,"R$ 297,95",-,"R$ 80.353,57",,
,,JEFF  JEFF,,"R$ 0,063218",-,-,-,-,"R$ 315,85",-,"R$ 32.179,33",,
,,Solster  STR,,"R$ 0,006333",-,-,-,-,"R$ 306,42",-,R$ 633.291,,
,,illusion  ILLUSION,,"R$ 0,00004464",-,-,-,-,"R$ 279,96",-,"R$ 43.639,96",,
,,Dinari USD+  USD+,,-,-,-,-,-,"R$ 232,40",-,R$ 3.101.819,,
,,iShares MSCI World ETF Tokenized Stock Defichain  DURTH,,"R$ 44,19",0.0%,3.6%,14.7%,148.5%,"R$ 292,77",-,-,,
,,Multiverse  AI,,"R$ 0,0001902",0.1%,2.9%,4.8%,27.4%,"R$ 293,98",-,R$ 4.754.315,,
,,Republic Credits  RPC,,"R$ 0,00004578",-,-,-,-,"R$ 314,68",-,R$ 1.602.307,,
,,BabySmurf9000  BS9000,,"R$ 0,0001163",-,-,-,-,"R$ 313,92",-,R$ 116.266,,
,,MACKEREL•PACKS (Runes)  MACKS,,"R$ 0,0001915",-,-,-,-,"R$ 284,69",-,R$ 574.545,,
,,RWA Finance  RWAS,,"R$ 0,07943",-,0.4%,0.4%,122.0%,"R$ 292,64",-,R$ 15.086.240,,
,,Dave Coin  $DAVE,,"R$ 0,095204",-,-,-,-,"R$ 275,13",-,R$ 218.933,,
,,Shredded Apes Whey  WHEY,,"R$ 0,000513",0.1%,0.8%,7.5%,22.8%,"R$ 291,00",-,"R$ 51.002,14",,
,,Lehman Brothers  LEH,,"R$ 0,0001628",-,1.9%,9.1%,5.9%,"R$ 289,77",-,R$ 162.791,,
,,Capital DAO Starter  CDS,,"R$ 0,002287",-,-,-,-,"R$ 295,96",-,R$ 19.026.010,,
,,NakaChain  NAKA,,"R$ 0,00047",-,-,-,-,"R$ 304,26",-,R$ 987.019,,
,,The Lux Network  TLN,,"R$ 0,03571",-,-,-,-,"R$ 295,73",-,R$ 17.854.341,,
,,Coinecta  CNCT,,"R$ 0,001896",-,-,-,-,"R$ 303,38",-,"R$ 47.397,74",,
,,Dancing Baby  BABY,,"R$ 0,001819",0.2%,6.6%,18.4%,18.8%,"R$ 286,64",-,R$ 182.132,,
,,Pepe 2nd Chance  PEPE,Comprar,"R$ 0,09137",-,-,-,-,"R$ 281,69",-,"R$ 57.626,17",,
,,SolHive  HIVE,,"R$ 0,0006387",0.3%,10.2%,8.6%,11.8%,"R$ 285,67",-,"R$ 63.866,56",,
,,CryptoPunk #7171  HOODIE,,"R$ 57,10",-,8.2%,14.8%,18.9%,"R$ 285,23",-,R$ 571.004,,
,,Mantle Bridged wstETH (Mantle)  WSTETH,,"R$ 11.309,22",-,-,-,-,"R$ 292,71",-,"R$ 57.665,72",,
,,Protocon  PEN,,"R$ 0,4548",0.0%,25.3%,52.2%,37.6%,"R$ 285,54",-,R$ 2.274.093.711,,
,,Pump  PUMP,,"R$ 0,1415",0.3%,10.1%,38.2%,46.7%,"R$ 283,65",-,R$ 2.970.746,,
,,NotWifGary  NWG,,"R$ 0,052827",-,3.8%,24.9%,14.4%,"R$ 282,27",-,R$ 195.073,,
,,Hydro Staked INJ  HINJ,,"R$ 55,52",-,-,-,-,"R$ 274,97",-,R$ 91.660.168,,
,,SimbCoin Swap  SMBSWAP,,"R$ 0,004186",-,-,-,-,"R$ 288,30",-,R$ 627.896,,
,,ARBUZ  ARBUZ,,"R$ 0,1639",0.2%,7.8%,26.6%,2.1%,"R$ 282,40",-,R$ 652.458,,
,,MedicalVeda  MVEDA,,"R$ 0,006257",-,-,-,-,"R$ 296,14",-,R$ 550.602,,
,,Theca  THECA,,"R$ 0,002671",-,-,-,-,"R$ 275,64",-,R$ 26.707.653,,
,,Vegasino  VEGAS,,"R$ 0,00005943",-,-,-,-,"R$ 297,24",-,R$ 297.153,,
,,GOLD CAT  GOLDCAT,,"R$ 0,06156",-,-,-,-,"R$ 280,91",-,"R$ 34.667,81",,
,,Mbridge28  MB28,,"R$ 0,3108",-,-,-,-,"R$ 271,69",-,R$ 8.701.229,,
,,Ansem Wif Photographer  AWP,,"R$ 0,0009296",-,-,-,-,"R$ 262,49",-,"R$ 92.955,31",,
,,NEWPEPE  PEPE,Comprar,"R$ 0,098862",-,-,-,-,"R$ 279,63",-,R$ 372.826,,
,,Eigenpie swETH  MSWETH,,"R$ 11.283,19",-,-,-,-,"R$ 265,04",-,R$ 33.603.343,,
,,LabradorBitcoin  LABI,,"R$ 0,005933",0.8%,7.3%,5.7%,8.9%,"R$ 279,79",-,R$ 1.245.782,,
,,Duh  DUH,,"R$ 0,0002096",0.3%,0.3%,17.4%,21.6%,"R$ 278,86",-,R$ 209.625,,
,,Mao  MAO,,"R$ 0,062955",-,-,-,-,"R$ 295,52",-,R$ 295.520,,
,,Maximus Pool Party  PARTY,,"R$ 0,00317",0.2%,1.6%,10.2%,19.5%,"R$ 279,66",-,R$ 177.370,,
,,0xCalls  0XC,,"R$ 0,0242",-,-,-,-,"R$ 274,11",-,R$ 241.955,,
,,Nerds  NERDS,,"R$ 0,0001618",-,-,-,-,"R$ 261,12",-,R$ 161.847,,
,,Dank  DANK,,"R$ 0,056721",-,-,-,-,"R$ 300,63",-,"R$ 67.194,17",,
,,TomoChain ERC-20  TOMOE,,"R$ 1,13",0.1%,4.5%,7.4%,2.2%,"R$ 278,04",-,R$ 48.727.477,,
,,Starlay Finance  LAY,,"R$ 0,0002646",-,-,-,-,"R$ 274,70",-,R$ 264.642,,
,,Greenheart CBD  CBD,,"R$ 0,004082",-,-,-,-,"R$ 295,58",-,R$ 612.235,,
,,Meld Gold  MCAU,,"R$ 562,01",0.0%,2.8%,0.8%,15.9%,"R$ 276,30",-,R$ 50.621.422.715.253,,
,,Lyra  LYRA,,"R$ 0,00005013",-,-,-,-,"R$ 271,46",-,"R$ 50.122,71",,
,,ANIMA  ANIMA,,"R$ 0,002123",1.4%,9.0%,24.3%,47.3%,"R$ 275,20",-,R$ 1.592.031,,
,,Keys  KEYS,,"R$ 0,001773",-,-,-,-,"R$ 283,92",-,R$ 1.772.842,,
,,Soltalk AI  SOLTALK,,"R$ 0,002315",-,-,-,-,"R$ 270,54",-,"R$ 23.145,49",,
,,Anarchy  ANARCHY,,"R$ 0,06002",-,-,-,-,"R$ 269,46",-,R$ 300.120,,
,,South Korea Coin  KOREA,,"R$ 0,0002066",0.7%,10.5%,3.9%,65.6%,"R$ 273,94",-,R$ 206.504,,
,,Kage  KAGE,,"R$ 0,0016",-,-,-,-,"R$ 265,18",-,-,,
,,Mooncats on Base  MOONCATS,,"R$ 0,0008722",-,-,-,-,"R$ 262,76",-,R$ 872.236,,
,,OPYx  OPY,,"R$ 0,04265",-,-,-,-,"R$ 268,99",-,R$ 895.699,,
,,SolGraph  GRAPH,,"R$ 0,02615",-,-,-,-,"R$ 254,47",-,"R$ 26.151,39",,
,,Koda Cryptocurrency  KODA,,"R$ 0,0000863",-,-,-,-,"R$ 267,73",-,R$ 2.847.811,,
,,Netherlands Coin  NED,,"R$ 0,00009532",-,-,-,-,"R$ 285,97",-,"R$ 95.323,52",,
,,SKI MASK PUP  SKIPUP,,"R$ 0,1274",1.1%,9.9%,23.3%,26.0%,"R$ 268,43",-,R$ 127.439,,
,,HayCoin  HAY,,R$ 344.820,-,-,-,-,"R$ 264,76",-,R$ 344.819.713.136,,
,,zkGUN  ZKGUN,,"R$ 0,001747",-,-,-,-,"R$ 265,54",-,R$ 174.697,,
,,Liquis  LIQ,,"R$ 0,000311",-,-,-,-,"R$ 261,06",-,"R$ 15.551,89",,
,,Farmers World Wood  FWW,,"R$ 0,05278",1.2%,7.2%,12.4%,27.2%,"R$ 267,33",-,R$ 138.984,,
,,Cat Intelligence Agency  CIA,,"R$ 0,054142",-,-,-,-,"R$ 255,27",-,R$ 414.242,,
,,Smol Cat  SMOL,,"R$ 0,0001996",-,1.4%,9.2%,21.2%,"R$ 266,88",-,R$ 199.531,,
,,INTEXCOIN  INTX,,"R$ 0,00005257",0.1%,30.4%,69.7%,25.0%,"R$ 266,40",-,"R$ 31.539,81",,
,,Yearn Compounding veCRV yVault  YVBOOST,,"R$ 3,83",-,-,-,-,"R$ 275,95",-,R$ 1.872.050,,
,,Leia the Cat  LEIA,,"R$ 0,0001015",4.7%,3.7%,1.9%,9.8%,"R$ 265,02",-,R$ 1.014.661,,
,,Minebase  MBASE,,"R$ 0,05273",0.0%,16.6%,18.4%,58.9%,"R$ 263,63",-,R$ 263.626,,
,,Storm  STORM,,"R$ 0,007243",0.5%,7.2%,0.1%,3.8%,"R$ 263,51",-,"R$ 36,65",,
,,Wrapped ThunderPOKT  WTPOKT,,"R$ 2,08",0.1%,1.9%,0.1%,2.4%,"R$ 262,50",-,R$ 356.972,,
,,§uper Exchange  SUPER,,"R$ 0,02741",0.1%,2.8%,6.0%,12.8%,"R$ 262,65",-,R$ 27.414.103,,
,,shibawifhat  $WIF,,"R$ 0,000334",-,-,-,-,"R$ 257,14",-,"R$ 33.384,69",,
,,Vetter Skylabs  VSL,,"R$ 0,00004957",-,-,-,-,"R$ 267,20",-,R$ 1.239.174,,
,,Sonorc  SONORC,,"R$ 0,056365",0.5%,8.3%,9.7%,12.8%,"R$ 260,85",-,R$ 442.905,,
,,Homie  HOMIE,,"R$ 0,0004652",-,-,-,-,"R$ 270,44",-,"R$ 46.522,81",,
,,MUVA  $MUVA,,"R$ 0,0001733",-,-,-,-,"R$ 274,43",-,R$ 117.569,,
,,Bund V2  BUND,,"R$ 8,30",-,1.7%,1.7%,124.3%,"R$ 258,23",-,R$ 4.151.836,,
,,1Reward Token  1RT,,"R$ 0,1889",-,-,-,-,"R$ 266,00",-,R$ 396.734.859,,
,,Alita  ALI,,"R$ 0,1576",0.4%,2.7%,2.6%,0.1%,"R$ 256,31",-,R$ 868.863,,
,,GeroWallet  GERO,,"R$ 0,01101",0.2%,1.6%,1.6%,20.7%,"R$ 256,29",-,R$ 5.503.954,,
,,Moneybrain BiPS  BIPS,,"R$ 59,16",-,-,-,-,"R$ 252,72",-,R$ 29.580.580.770,,
,,norT  XRT,,"R$ 0,068537",-,-,-,-,"R$ 262,59",-,"R$ 85.367,08",,
,,CONAN  CONAN,,"R$ 0,08125",1.2%,10.5%,2.1%,9.6%,"R$ 253,80",-,R$ 201.080,,
,,BribeAI  BRAI,,"R$ 0,007035",-,-,-,-,"R$ 250,25",-,"R$ 70.352,67",,
,,Flare Finance  EXFI,,"R$ 0,06951",0.1%,1.1%,1.4%,4.7%,"R$ 252,84",-,R$ 7.645.702,,
,,Classic USD  USC,,"R$ 4,65",1.0%,8.1%,4.4%,5.7%,"R$ 253,12",-,-,,
,,Wrapped ETC  WETC,,"R$ 86,87",1.0%,6.9%,8.9%,13.3%,"R$ 252,88",-,R$ 291.504,,
,,Dog on Moon  MOON,,"R$ 0,0003686",-,-,-,-,"R$ 250,52",-,"R$ 32.762,09",,
,,Magic Internet Money (Base)  MIM,,"R$ 5,84",0.2%,0.1%,0.1%,0.1%,"R$ 251,96",-,R$ 160.620,,
,,Nuance  NUA,,"R$ 0,03817",1.4%,7.6%,5.0%,20.7%,"R$ 251,03",-,-,,
,,ELON CAT FINANCE  ECAT,,"R$ 0,00001012",-,-,-,-,"R$ 260,00",-,R$ 101.236,,
,,BlastFi Ecosystem Token  $BRES,,"R$ 0,06122",0.1%,0.4%,2.8%,10.4%,"R$ 250,70",-,R$ 61.001.871,,
,,Infinet  INFI,,"R$ 0,0001686",-,-,-,-,"R$ 243,06",-,R$ 168.562,,
,,Supernova Shards Life Coin  LFC,,"R$ 0,0539",-,-,-,-,"R$ 247,85",-,R$ 643.708,,
,,Grok Ai  GROK AI,,"R$ 0,001332",-,-,-,-,"R$ 262,27",-,R$ 1.331.784,,
,,Avoteo  AVO,,"R$ 0,0008584",-,-,-,-,"R$ 234,68",-,R$ 515.047,,
,,Tipja  TIPJA,,"R$ 0,071872",-,-,-,-,"R$ 259,02",-,R$ 187.165,,
,,Smudge Cat  SMUDCAT,,"R$ 0,051535",-,-,-,-,"R$ 244,80",-,R$ 767.681,,
,,Fuxi Dragon  FUXI,,"R$ 0,00006669",0.3%,2.9%,2.7%,96.7%,"R$ 248,76",-,"R$ 55.647,48",,
,,Tert  TERT,,"R$ 0,00002205",-,5.1%,8.8%,22.9%,"R$ 248,61",-,"R$ 22.053,39",,
,,DeXter  DEXTR,,"R$ 0,02447",-,3.3%,25.4%,52.9%,"R$ 247,01",-,"R$ 41.606,98",,
,,Capybara Memecoin  BARA,,"R$ 0,002164",-,3.4%,10.2%,18.8%,"R$ 246,46",-,R$ 216.412,,
,,Grok Elo  GELO,,"R$ 0,0125175",-,-,-,-,"R$ 262,52",-,R$ 217.350,,
,,UniDex  UNIDX,,"R$ 1,35",-,-,-,-,"R$ 243,77",-,R$ 5.401.097,,
,,Fonzy  FONZY,,"R$ 0,099758",-,-,-,-,"R$ 243,94",-,R$ 195.153,,
,,SafeBlast  BLAST,,"R$ 0,072233",0.3%,56.2%,6.2%,1.7%,"R$ 244,01",-,R$ 22.316.186,,
,,Safemars Protocol  SMARS,,"R$ 0,072256",0.0%,6.3%,14.6%,8.6%,"R$ 243,69",-,R$ 22.555.088,,
,,MY DOG IS THE DEV  DEV,,"R$ 0,000483",-,-,-,-,"R$ 257,42",-,R$ 483.034,,
,,TRYC  TRYC,,"R$ 0,1545",0.0%,0.3%,0.1%,3.5%,"R$ 242,51",-,R$ 23.171.137,,
,,Nezuko  NEZUKO,,"R$ 0,067866",-,-,-,-,"R$ 230,82",-,"R$ 86.527,72",,
,,Resistance Duck  REDU,,"R$ 0,000477",0.3%,10.0%,24.9%,6.5%,"R$ 241,52",-,"R$ 47.451,60",,
,,Lost  LOST,,"R$ 0,00002357",-,-,-,-,"R$ 235,69",-,"R$ 23.438,42",,
,,MoneroV  XMV,,"R$ 0,02394",-,-,-,-,"R$ 239,39",-,R$ 646.363,,
,,Universal Basic Income  UBI,,"R$ 0,000401",-,-,-,-,"R$ 239,90",-,"R$ 4.114,49",,
,,GBURN  GBURN,,"R$ 0,0007672",0.4%,3.6%,6.1%,29.5%,"R$ 239,83",-,"R$ 76.488,77",,
,,Novacoin  NVC,,"R$ 0,1153",21.6%,23.9%,23.6%,22.0%,"R$ 239,31",-,-,,
,,Rastopyry  RASTO,,"R$ 0,0004637",0.3%,8.4%,12.6%,11.3%,"R$ 239,13",-,R$ 464.363,,
,,Bull Run Bets  BRBC,,"R$ 0,0005959",-,-,-,-,"R$ 234,94",-,R$ 595.864,,
,,Membrane  MBRN,,"R$ 0,03289",0.6%,6.0%,20.5%,40.9%,"R$ 237,85",-,R$ 120.432,,
,,GMFAM  GMFAM,,"R$ 0,085928",-,-,-,-,"R$ 230,28",-,R$ 592.764,,
,,Clown Pepe  HONK,,"R$ 0,051556",-,-,-,-,"R$ 234,39",-,R$ 654.748,,
,,Kabosu  $KABOSU,,"R$ 0,0000196",-,-,-,-,"R$ 250,43",-,R$ 196.017,,
,,Kolibri USD  KUSD,,"R$ 5,40",0.7%,2.7%,2.7%,0.6%,"R$ 235,34",-,R$ 5.674.195,,
,,Bitcoin AI  BITCOINAI,,"R$ 0,051401",-,-,-,-,"R$ 229,44",-,R$ 140.115,,
,,MarbleVerse  RLM,,"R$ 0,0007932",0.6%,7.6%,9.5%,3.0%,"R$ 233,57",-,"R$ 79.315,14",,
,,KITTI  KITTI,,"R$ 0,081092",0.9%,3.1%,5.3%,10.3%,"R$ 232,63",-,"R$ 93.930,95",,
,,Shiba Armstrong  SHIBA,,"R$ 0,0003429",0.4%,8.6%,14.0%,10.0%,"R$ 231,81",-,R$ 3.438.268,,
,,The Degensons  DEGENS,,"R$ 0,00006334",-,-,-,-,"R$ 229,28",-,"R$ 63.340,94",,
,,GoodMeme  GMEME,,"R$ 0,064613",-,-,-,-,"R$ 230,65",-,R$ 193.748,,
,,Cantina Royale  CRT,,"R$ 0,005457",0.7%,8.9%,9.3%,24.4%,"R$ 231,56",-,R$ 719.558,,
,,SheiShei  SHEI,,"R$ 0,093864",-,3.5%,14.6%,34.4%,"R$ 232,11",-,R$ 162.569,,
,,Pandora Finance  PNDR,,"R$ 0,01912",-,-,-,-,"R$ 241,88",-,R$ 1.912.345,,
,,Wolf On Solana  WOLF,,"R$ 0,0004141",-,-,-,-,"R$ 222,45",-,"R$ 41.407,74",,
,,Terareum [OLD]  TERA,,"R$ 0,081141",0.2%,48.0%,32.1%,504.5%,"R$ 228,05",-,R$ 114.069.966,,
,,DecentraBNB  DBNB,,"R$ 0,00008445",-,-,-,-,"R$ 224,83",-,"R$ 72.779,21",,
,,BRAINLET  BRAINLET,,"R$ 0,0003889",0.2%,1.3%,4.1%,14.7%,"R$ 226,95",-,R$ 163.579,,
,,Mononoke Inu  MONONOKE-INU,,"R$ 0,0111618",0.3%,9.0%,10.8%,16.9%,"R$ 226,48",-,R$ 1.617.840,,
,,Baby Doge Inu  $BABYDOGEINU,,"R$ 0,084962",0.3%,4.0%,2.8%,2.2%,"R$ 226,08",-,R$ 4.955.042,,
,,Aurum Crypto Gold  ACG,,"R$ 0,01619",0.1%,1.4%,26.7%,737.9%,"R$ 225,18",-,R$ 840.699,,
,,Zyrri  ZYR,,"R$ 0,0223",-,-,-,-,"R$ 213,90",-,-,,
,,ExchangeArt  ART,,"R$ 0,005965",0.1%,0.3%,9.4%,12.2%,"R$ 224,90",-,R$ 5.958.788,,
,,El Risitas  KEK,,"R$ 0,062805",-,3.0%,14.7%,1.5%,"R$ 223,05",-,R$ 187.651,,
,,Pepe Prophet  KEK,,"R$ 0,063327",-,-,-,-,"R$ 227,91",-,R$ 139.966,,
,,xDEC_Astrovault  XDEC,,"R$ 0,003059",1.0%,7.5%,18.3%,8.1%,"R$ 222,51",-,-,,
,,Unitus  UIS,,"R$ 0,01289",0.2%,29.6%,59.0%,170.2%,"R$ 224,01",-,-,,
,,Fund Of Yours  FOY,,"R$ 0,055167",-,-,-,-,"R$ 209,82",-,R$ 516.665,,
,,Beluga.fi  BELUGA,,"R$ 98,69",0.1%,1.9%,1.0%,0.1%,"R$ 222,51",-,R$ 394.751,,
,,MAI (Kava)  MIMATIC,,"R$ 0,9797",0.0%,0.9%,1.2%,15.4%,"R$ 222,21",-,R$ 9.796.732,,
,,OneDex rONE  RONE-BB2E,,"R$ 0,003425",1.0%,8.9%,1.0%,7.7%,"R$ 221,16",-,R$ 342.465,,
,,ccFound  FOUND,,"R$ 0,002552",-,-,-,-,"R$ 215,09",-,R$ 5.598.141,,
,,Fastlane  LANE,,"R$ 0,07069",-,-,-,-,"R$ 225,75",-,R$ 7.068.966,,
,,KONG  KONG,,"R$ 0,071359",1.2%,11.5%,13.0%,16.5%,"R$ 220,01",-,R$ 262.619,,
,,woosh  WOOSH,,"R$ 0,000638",-,-,-,-,"R$ 215,04",-,"R$ 63.804,68",,
,,TORG  TORG,,"R$ 0,061571",-,-,-,-,"R$ 214,28",-,R$ 122.091,,
,,PandoProject  PTX,,"R$ 0,01589",-,-,-,-,"R$ 232,30",-,-,,
,,Purple AI  PAI,,"R$ 0,2162",-,-,-,-,"R$ 217,11",-,R$ 216.192,,
,,Bugs Bunny  BUGS,,"R$ 0,000963",-,-,-,-,"R$ 232,54",-,"R$ 58.306,50",,
,,BlastAI  BLAST,,"R$ 0,001162",-,-,-,-,"R$ 209,94",-,R$ 116.161,,
,,CheesecakeSwap  CCAKE,,"R$ 0,00277",0.1%,2.2%,2.0%,3.8%,"R$ 217,54",-,-,,
,,BitGate  BITG,,"R$ 0,0006042",-,-,-,-,"R$ 213,72",-,"R$ 60.424,43",,
,,MDBL  MDBL,,"R$ 0,001021",0.1%,6.8%,8.7%,24.8%,"R$ 217,20",-,R$ 2.144.432,,
,,Airtok  AIRTOK,,"R$ 0,0001756",-,-,-,-,"R$ 232,07",-,R$ 351.204,,
,,Kitty Run  KTR,,"R$ 0,001225",-,-,-,-,"R$ 227,90",-,R$ 3.918.964,,
,,Puriever  PURE,,"R$ 0,0002735",-,-,-,-,"R$ 209,84",-,R$ 328.148,,
,,DON DON DONKI  DONKI,,"R$ 0,0002466",-,-,-,-,"R$ 214,01",-,"R$ 24.658,13",,
,,STEMX  STEMX,,"R$ 0,001761",-,-,-,-,"R$ 226,63",-,R$ 176.091,,
,,WADDLE•WADDLE•PENGU  🐧,,"R$ 0,0009475",-,-,13.3%,23.9%,"R$ 215,45",-,R$ 951.829,,
,,Ofero  OFE,,"R$ 0,00622",0.7%,7.7%,7.1%,10.3%,"R$ 215,37",-,R$ 2.798.802,,
,,Evulus  EVU,,"R$ 0,01314",-,11.8%,62.6%,0.3%,"R$ 215,10",-,R$ 551.835,,
,,Goledo  GOL,,"R$ 0,001219",-,-,-,-,"R$ 210,86",-,R$ 106.672,,
,,AutoShark  JAWS,,"R$ 0,001448",0.1%,3.6%,3.0%,3.3%,"R$ 214,03",-,"R$ 4.214,38",,
,,Marvelous NFTs  MNFT,,"R$ 0,007482",-,-,-,-,"R$ 227,40",-,R$ 136.238,,
,,RHO  RHO,,"R$ 0,00397",-,-,-,-,"R$ 227,49",-,R$ 182.504,,
,,Blast Hoge  HOGE,,"R$ 0,078326",-,-,-,-,"R$ 209,09",-,"R$ 83.256,76",,
,,DragonCoin  DRAGON,,"R$ 0,0112773",-,-,-,-,"R$ 211,29",-,R$ 274.297,,
,,LeoAVAX  LEO,,"R$ 0,062795",-,-,-,-,"R$ 204,49",-,"R$ 19.403,52",,
,,Swot AI  SWOT,,"R$ 0,0009821",-,-,-,-,"R$ 218,85",-,"R$ 98.213,79",,
,,Molandak  MOLANDAK,,"R$ 0,093977",-,-,-,-,"R$ 226,56",-,R$ 212.087,,
,,White Lotus  LOTUS,,"R$ 2,62",-,-,-,-,"R$ 208,33",-,R$ 78.293.298,,
,,Nuna  NUNA,,"R$ 0,0001065",0.2%,7.3%,12.4%,16.8%,"R$ 207,81",-,R$ 104.957,,
,,Affine ultraETHs 2.0  ULTRAETHS,,"R$ 12.256,73",-,-,-,-,"R$ 204,35",-,R$ 3.566.708,,
,,Danjuan Scroll Cat  CAT,,"R$ 0,051007",0.2%,3.7%,14.1%,15.5%,"R$ 207,88",-,R$ 101.213,,
,,Axie Infinity Shard (Wormhole)  AXSET,,"R$ 19,56",-,-,-,-,"R$ 195,62",-,-,,
,,Kangaroo the Jumping Co​in  $ROO,,"R$ 0,02292",0.1%,13.5%,4.1%,14.1%,"R$ 207,30",-,R$ 942.216,,
,,Pepe Predator  SNAKE,,"R$ 0,001179",-,-,-,-,"R$ 221,89",-,R$ 117.941,,
,,Pinjam.Kava  PINKAV,,"R$ 0,001348",-,2.8%,3.3%,5.4%,"R$ 206,71",-,"R$ 6.741,28",,
,,Jetset  JTS,,"R$ 0,002987",-,0.0%,2.7%,2.5%,"R$ 206,63",-,R$ 2.971.911,,
,,Shinjiru Inu  SHINJI,,"R$ 0,092041",0.3%,5.5%,1.7%,15.5%,"R$ 206,51",-,R$ 204.118,,
,,Liquid Collectibles  LICO,,"R$ 0,0006037",0.4%,3.5%,2.7%,17.5%,"R$ 205,98",-,"R$ 7.868,65",,
,,Wrapped RUNI  WRUNI,,"R$ 0,3213",0.1%,5.3%,10.5%,6.3%,"R$ 205,84",-,R$ 6.740.682,,
,,sSUI  SSUI,,"R$ 13,62",2.3%,14.6%,1.4%,0.2%,"R$ 205,28",-,R$ 83.274.479,,
,,Grok Codes  GROK,,"R$ 0,079553",0.2%,15.5%,15.5%,20.6%,"R$ 205,16",-,R$ 955.330,,
,,Good Gensler  GENSLR,,"R$ 0,098558",0.3%,1.1%,15.4%,19.8%,"R$ 205,23",-,R$ 359.967,,
